t,mode_code,mode_label,V,Tb,I,H,Q
71.400000,5,motor_overload,6.774414,67.897588,755.013140,6.288225,19180.955295
71.600000,5,motor_overload,6.529355,68.037156,756.467525,6.317304,19156.242963
71.800000,5,motor_overload,6.956781,67.764970,752.300521,6.283833,19209.857754
72.000000,5,motor_overload,6.791722,68.276887,749.806390,6.344424,19112.838772
72.200000,5,motor_overload,6.731861,68.342237,761.711867,6.227567,19194.669091
72.400000,5,motor_overload,6.772722,68.038556,761.206880,6.267614,19209.962278
72.600000,5,motor_overload,6.781390,68.347604,752.927188,6.250343,19222.252966
72.800000,5,motor_overload,6.804498,68.313646,754.420146,6.266700,19189.917124
73.000000,5,motor_overload,7.028897,68.775480,754.708024,6.275809,19144.402066
73.200000,5,motor_overload,6.722016,68.627164,758.453937,6.242754,19159.318285
73.400000,5,motor_overload,6.808321,68.415138,758.313458,6.270771,19192.381074
73.600000,5,motor_overload,6.739865,68.243494,760.355961,6.324178,19153.075875
73.800000,5,motor_overload,6.916491,68.477515,754.765115,6.282111,19228.000213
74.000000,5,motor_overload,7.029096,68.886075,758.754226,6.362369,19214.799665
74.200000,5,motor_overload,6.727836,68.832403,756.516695,6.297248,19161.232556
74.400000,5,motor_overload,6.793602,68.522956,758.592368,6.300492,19162.329258
74.600000,5,motor_overload,6.873706,68.890725,761.493150,6.322369,19180.364727
74.800000,5,motor_overload,6.518401,68.536553,760.187839,6.310043,19232.496813
75.000000,5,motor_overload,6.642518,69.035316,759.104126,6.241192,19191.351249
75.200000,5,motor_overload,6.752199,68.775743,760.942078,6.334271,19125.298600
75.400000,5,motor_overload,7.186858,68.602353,755.089756,6.308640,19223.500537
75.600000,5,motor_overload,6.839469,69.020271,754.580213,6.241500,19166.442148
75.800000,5,motor_overload,6.950233,68.731575,761.958887,6.226116,19187.706179
76.000000,5,motor_overload,7.124234,69.426653,754.552250,6.321872,19180.353404
76.200000,5,motor_overload,6.731823,69.096671,762.016500,6.317200,19156.398966
76.400000,5,motor_overload,6.890467,69.291026,756.815861,6.284437,19143.016398
76.600000,5,motor_overload,6.891944,69.363974,753.257689,6.250174,19219.925955
76.800000,5,motor_overload,6.938628,69.498479,761.528500,6.278342,19171.300575
77.000000,5,motor_overload,6.854332,69.534439,758.942031,6.272146,19217.642362
77.200000,5,motor_overload,7.000257,69.460559,761.825112,6.306310,19189.099527
77.400000,5,motor_overload,6.676681,69.323102,761.876798,6.263783,19153.399371
77.600000,5,motor_overload,6.754573,69.320988,758.128985,6.244409,19240.405061
77.800000,5,motor_overload,7.005219,69.467173,761.377617,6.286378,19184.357292
78.000000,5,motor_overload,6.729042,69.552177,760.522130,6.290002,19180.891244
78.200000,5,motor_overload,6.809948,69.440491,758.537100,6.284665,19213.181467
78.400000,5,motor_overload,6.827071,69.043778,761.284171,6.234719,19141.731408
78.600000,5,motor_overload,6.962768,69.370275,759.021515,6.228393,19110.053738
78.800000,5,motor_overload,7.064319,69.425846,754.719530,6.302620,19181.240323
79.000000,5,motor_overload,6.897931,69.762911,759.130156,6.272805,19175.609231
79.200000,5,motor_overload,6.876513,69.885262,765.603480,6.215549,19191.424150
79.400000,5,motor_overload,7.008789,69.822644,760.164635,6.194123,19109.934202
79.600000,5,motor_overload,6.820270,69.724113,759.391051,6.315147,19166.015416
79.800000,5,motor_overload,6.473104,69.583854,764.147125,6.308523,19143.267772
80.000000,5,motor_overload,6.728482,69.991463,760.618620,6.219268,19177.698716
80.200000,5,motor_overload,6.970305,69.588124,754.827322,6.276117,19157.415840
80.400000,5,motor_overload,6.826791,69.984191,758.158980,6.282356,19262.810482
80.600000,5,motor_overload,7.039624,69.659681,757.905136,6.278057,19248.795266
80.800000,5,motor_overload,7.124371,69.810434,755.753881,6.239953,19192.311845
81.000000,5,motor_overload,6.640683,70.272772,761.749721,6.256864,19172.507226
81.200000,5,motor_overload,6.613479,69.968797,759.064003,6.234807,19266.619633
81.400000,5,motor_overload,7.078555,69.987852,759.496056,6.311180,19212.230985
81.600000,5,motor_overload,6.756692,69.846594,759.128086,6.244365,19120.352604
81.800000,5,motor_overload,6.782144,70.112269,758.299175,6.317041,19147.242296
82.000000,5,motor_overload,7.025751,70.278784,757.863660,6.315395,19169.895580
82.200000,5,motor_overload,6.783494,70.467892,757.735135,6.197948,19204.921764
82.400000,5,motor_overload,6.837034,70.353180,766.150617,6.328778,19183.746414
82.600000,5,motor_overload,7.031931,70.190502,761.653911,6.251200,19140.940936
82.800000,5,motor_overload,6.766537,70.244117,753.190043,6.294287,19125.671774
83.000000,5,motor_overload,7.103092,70.003349,755.573308,6.266610,19237.164695
83.200000,5,motor_overload,6.882212,70.806089,762.379761,6.285202,19155.872177
83.400000,5,motor_overload,7.122460,70.170864,759.493788,6.239190,19152.684596
83.600000,5,motor_overload,6.837017,70.443622,762.697948,6.295782,19162.921776
83.800000,5,motor_overload,6.921361,70.384568,759.453167,6.201986,19067.611850
84.000000,5,motor_overload,6.940066,70.559758,763.233673,6.214605,19154.442825
84.200000,5,motor_overload,7.023452,70.201506,758.892710,6.267712,19176.226286
84.400000,5,motor_overload,7.165194,70.509610,753.893387,6.355120,19151.453843
84.600000,5,motor_overload,6.843894,70.610396,757.579274,6.313808,19165.386866
84.800000,5,motor_overload,6.962003,70.663161,761.537054,6.284489,19134.907410
85.000000,5,motor_overload,7.174699,70.580084,761.897247,6.221147,19193.649219
85.200000,5,motor_overload,6.812828,70.511837,759.300115,6.246538,19183.168847
85.400000,5,motor_overload,6.872676,71.144054,759.336539,6.263174,19209.032232
85.600000,5,motor_overload,6.948963,71.049078,757.333279,6.213875,19144.490484
85.800000,5,motor_overload,7.010862,71.030590,759.696055,6.268853,19178.569719
86.000000,5,motor_overload,6.896147,70.433375,757.912452,6.237683,19173.387720
86.200000,5,motor_overload,6.940372,70.970808,763.387817,6.265601,19151.645434
86.400000,5,motor_overload,6.728429,70.682843,762.743178,6.287744,19254.773648
86.600000,5,motor_overload,7.051775,71.023983,756.393286,6.251102,19169.684018
86.800000,5,motor_overload,7.188685,70.405430,754.845952,6.235813,19184.012266
87.000000,5,motor_overload,7.098295,70.764446,762.457211,6.245856,19141.030725
87.200000,5,motor_overload,6.696981,70.812978,766.806945,6.244121,19170.252587
87.400000,5,motor_overload,6.875348,70.984409,768.182888,6.299575,19205.835481
87.600000,5,motor_overload,7.060204,71.045923,762.938598,6.249981,19155.331034
87.800000,5,motor_overload,6.938424,70.902804,761.738751,6.283578,19155.241977
88.000000,5,motor_overload,6.735026,71.072809,762.015670,6.304158,19104.677476
88.200000,5,motor_overload,6.916028,71.077620,758.796949,6.295161,19121.394204
88.400000,5,motor_overload,6.683320,71.017188,765.201620,6.297615,19169.599757
88.600000,5,motor_overload,6.939895,70.996003,763.298053,6.207830,19103.668495
88.800000,5,motor_overload,6.918630,70.783571,762.147633,6.267088,19208.810898
89.000000,5,motor_overload,7.054949,71.027018,758.544779,6.331299,19183.329432
89.200000,5,motor_overload,7.008198,71.109224,756.935591,6.254566,19187.227588
89.400000,5,motor_overload,7.041499,71.268438,761.267309,6.322674,19126.012364
89.600000,5,motor_overload,6.715798,71.179025,762.903870,6.288696,19215.494026
89.800000,5,motor_overload,6.944638,71.262731,754.117005,6.246943,19146.074030
90.000000,5,motor_overload,6.923865,71.021238,759.368175,6.322470,19265.951556
90.200000,5,motor_overload,6.951925,71.134403,762.075730,6.263633,19140.389689
90.400000,5,motor_overload,6.823083,71.262991,760.247140,6.225978,19122.316523
90.600000,5,motor_overload,6.991410,71.161084,760.234502,6.290646,19137.752704
90.800000,5,motor_overload,6.707011,71.558543,759.090586,6.247188,19105.066452
91.000000,5,motor_overload,6.805626,71.778362,766.453587,6.253152,19224.013992
91.200000,5,motor_overload,6.898737,71.800560,764.689366,6.282291,19203.383024
91.400000,5,motor_overload,6.994549,71.132841,761.209102,6.182449,19210.786362
91.600000,5,motor_overload,7.029043,71.855620,758.654003,6.293341,19222.399590
91.800000,5,motor_overload,6.932911,71.414431,759.060220,6.331246,19215.155811
92.000000,5,motor_overload,7.092432,71.700675,762.477071,6.268478,19183.001713
92.200000,5,motor_overload,6.873164,71.771196,762.482480,6.239469,19120.311112
92.400000,5,motor_overload,6.801223,71.514803,762.421630,6.287376,19097.923745
92.600000,5,motor_overload,7.183285,72.057496,757.151325,6.339734,19216.038160
92.800000,5,motor_overload,6.747231,71.552934,761.116060,6.272136,19094.091991
93.000000,5,motor_overload,6.997482,71.623300,762.148254,6.164467,19183.841181
93.200000,5,motor_overload,7.162038,71.777750,759.014859,6.214989,19166.430648
93.400000,5,motor_overload,7.164959,71.699271,765.974600,6.250607,19123.784138
93.600000,5,motor_overload,6.629041,71.287730,758.951860,6.204367,19192.683111
93.800000,5,motor_overload,6.813600,71.940940,758.279702,6.281547,19226.801670
94.000000,5,motor_overload,6.829279,71.504261,762.005050,6.256119,19198.503056
94.200000,5,motor_overload,7.034403,71.409095,762.586861,6.190523,19214.650318
94.400000,5,motor_overload,6.998565,71.776865,763.838190,6.299893,19157.141046
94.600000,5,motor_overload,6.722823,71.326788,757.396853,6.285619,19207.440068
94.800000,5,motor_overload,6.910333,71.441778,758.690610,6.220383,19149.010511
95.000000,5,motor_overload,6.940967,72.055756,758.932126,6.314158,19092.598261
95.200000,5,motor_overload,6.679451,71.807887,763.553199,6.307478,19117.115950
95.400000,5,motor_overload,6.883296,71.752533,759.738723,6.319140,19134.377845
95.600000,5,motor_overload,6.628622,71.990302,761.197212,6.286901,19202.551837
95.800000,5,motor_overload,7.064730,71.717459,763.325372,6.241240,19121.866057
96.000000,5,motor_overload,6.873199,72.018157,760.008915,6.260520,19114.475480
96.200000,5,motor_overload,6.964048,71.937618,760.928328,6.246639,19230.818933
96.400000,5,motor_overload,7.023102,71.897455,760.716993,6.287053,19186.026719
96.600000,5,motor_overload,6.806371,72.100459,762.013967,6.309582,19127.211519
96.800000,5,motor_overload,7.183264,71.722811,762.956918,6.244987,19164.714576
97.000000,5,motor_overload,6.967370,71.908216,763.222530,6.255080,19167.139672
97.200000,5,motor_overload,6.816277,71.992404,761.037087,6.303064,19085.228509
97.400000,5,motor_overload,7.113103,71.956674,760.735598,6.340146,19172.188321
97.600000,5,motor_overload,7.186933,72.190630,763.360708,6.276166,19156.810969
97.800000,5,motor_overload,6.790977,71.877323,765.260943,6.227574,19155.802687
98.000000,5,motor_overload,6.876909,72.097163,762.695777,6.267775,19215.533631
98.200000,5,motor_overload,7.021964,71.930623,761.623612,6.279343,19145.074539
98.400000,5,motor_overload,7.054325,72.210980,764.411689,6.373427,19263.043793
98.600000,5,motor_overload,7.055209,72.145515,761.143787,6.284212,19087.043023
98.800000,5,motor_overload,7.046249,72.319696,766.389473,6.253703,19194.314837
99.000000,5,motor_overload,6.880801,72.157524,762.617120,6.232113,19211.916477
99.200000,5,motor_overload,6.940140,72.199275,764.856893,6.166785,19209.112671
99.400000,5,motor_overload,6.878771,72.262599,758.682666,6.253214,19147.276358
99.600000,5,motor_overload,6.834062,72.122151,764.892321,6.303048,19194.663337
99.800000,5,motor_overload,7.219367,72.055880,758.914770,6.273882,19177.895020
100.000000,5,motor_overload,6.774520,72.175491,757.474961,6.229815,19153.161472
100.200000,5,motor_overload,6.875453,72.471866,761.550722,6.253314,19109.328728
100.400000,5,motor_overload,6.865908,72.348814,760.935730,6.278473,19177.743447
100.600000,5,motor_overload,7.097906,72.088238,761.389647,6.216760,19123.874834
100.800000,5,motor_overload,6.904279,72.071181,759.571572,6.259917,19153.545864
101.000000,5,motor_overload,7.019131,72.058577,763.289025,6.281965,19130.342267
101.200000,5,motor_overload,7.041398,72.109598,770.646508,6.338169,19166.007618
101.400000,5,motor_overload,7.080829,72.465830,756.361030,6.273180,19171.987079
101.600000,5,motor_overload,7.009629,72.343906,761.648891,6.185365,19099.947792
101.800000,5,motor_overload,6.882775,72.364154,763.740743,6.287744,19110.723672
102.000000,5,motor_overload,6.854592,72.392893,760.455194,6.302240,19199.500742
102.200000,5,motor_overload,6.815369,72.478364,762.689063,6.264389,19161.259198
102.400000,5,motor_overload,6.976704,72.056712,763.901557,6.366273,19175.317300
102.600000,5,motor_overload,6.866783,72.463131,760.940537,6.281345,19259.964711
102.800000,5,motor_overload,6.943906,71.953809,765.415537,6.266416,19144.366793
103.000000,5,motor_overload,7.070488,72.332249,760.058200,6.191463,19176.957259
103.200000,5,motor_overload,6.828157,72.368939,763.094249,6.281092,19220.221529
103.400000,5,motor_overload,6.767897,72.332579,758.479352,6.300853,19209.183663
103.600000,5,motor_overload,6.900270,72.410298,761.391524,6.326446,19206.513335
103.800000,5,motor_overload,6.542184,72.566858,765.780202,6.243930,19166.860780
104.000000,5,motor_overload,7.288140,72.492273,762.302841,6.301585,19198.363976
104.200000,5,motor_overload,6.985556,72.022945,766.590746,6.235402,19177.651911
104.400000,5,motor_overload,7.049568,72.108490,764.010588,6.218035,19161.592903
104.600000,5,motor_overload,7.143196,72.345197,765.070151,6.243764,19117.114821
104.800000,5,motor_overload,6.886221,71.750192,759.956450,6.214783,19148.776587
105.000000,5,motor_overload,7.038895,72.559045,765.676296,6.249166,19173.884367
105.200000,5,motor_overload,7.294840,72.354066,760.723840,6.295922,19227.195082
105.400000,5,motor_overload,6.882772,72.326551,762.073825,6.207578,19189.980025
105.600000,5,motor_overload,7.070972,72.607583,762.434566,6.190310,19214.192962
105.800000,5,motor_overload,7.093885,72.451956,759.750049,6.329899,19094.058715
106.000000,5,motor_overload,7.080272,72.561959,762.861211,6.354120,19175.036884
106.200000,5,motor_overload,7.218217,72.417309,763.968140,6.274342,19140.006989
106.400000,5,motor_overload,6.885066,72.783959,756.533515,6.219013,19130.710442
106.600000,5,motor_overload,6.879504,72.671988,763.239052,6.290674,19176.410189
106.800000,5,motor_overload,7.140753,72.477259,763.582297,6.320587,19122.656309
107.000000,5,motor_overload,6.893436,72.700585,765.617724,6.244002,19066.758026
107.200000,5,motor_overload,7.114147,72.642002,766.998122,6.255999,19093.663210
107.400000,5,motor_overload,7.025162,72.915862,764.570402,6.302045,19139.289646
107.600000,5,motor_overload,7.021750,72.368017,766.446008,6.296785,19132.012322
107.800000,5,motor_overload,7.077560,72.641343,761.411102,6.191650,19196.705341
108.000000,5,motor_overload,6.700505,72.204210,765.417296,6.277630,19141.639516
108.200000,5,motor_overload,6.979774,72.586405,766.609090,6.253293,19206.925972
108.400000,5,motor_overload,6.857375,72.748189,764.833600,6.280310,19178.124461
108.600000,5,motor_overload,6.957421,72.887619,757.481784,6.294286,19120.450241
108.800000,5,motor_overload,7.282848,72.530137,764.956373,6.240522,19176.134020
109.000000,5,motor_overload,7.021437,72.865167,764.302712,6.310929,19146.819243
109.200000,5,motor_overload,6.857058,73.013339,760.753917,6.233096,19099.090237
109.400000,5,motor_overload,7.107498,72.711121,763.528761,6.274395,19188.919907
109.600000,5,motor_overload,6.802452,72.909595,768.513915,6.261358,19216.650150
109.800000,5,motor_overload,7.070460,73.062072,766.158410,6.332217,19171.706361
110.000000,5,motor_overload,6.886426,72.753330,767.034771,6.198787,19100.739216
110.200000,5,motor_overload,7.030919,72.931026,762.979193,6.308286,19219.811567
110.400000,5,motor_overload,7.089448,72.984067,767.313935,6.263716,19162.515109
110.600000,5,motor_overload,6.905818,73.040869,759.055562,6.240725,19098.180232
110.800000,5,motor_overload,6.721909,72.832525,764.157689,6.189564,19161.897025
111.000000,5,motor_overload,7.206711,73.090396,763.445604,6.280711,19189.721607
111.200000,5,motor_overload,6.846041,72.462789,765.249242,6.207724,19201.158928
111.400000,5,motor_overload,6.892360,73.003011,767.388427,6.236827,19087.032791
111.600000,5,motor_overload,6.981072,72.800774,761.429031,6.207295,19162.575010
111.800000,5,motor_overload,6.760936,73.069797,757.332931,6.205021,19183.777756
112.000000,5,motor_overload,7.040221,72.543762,768.446918,6.198002,19164.317523
112.200000,5,motor_overload,7.113630,72.982075,759.558600,6.242513,19170.049267
112.400000,5,motor_overload,6.910416,72.844633,762.415908,6.285712,19139.712566
112.600000,5,motor_overload,7.201663,73.086094,766.032348,6.325266,19245.060762
112.800000,5,motor_overload,6.954169,72.924440,764.535853,6.242039,19106.879279
113.000000,5,motor_overload,7.035782,73.178886,763.852175,6.329705,19141.712454
113.200000,5,motor_overload,6.918400,72.924329,758.041962,6.318477,19150.301064
113.400000,5,motor_overload,7.115706,72.934142,759.552600,6.254707,19176.760863
113.600000,5,motor_overload,6.909453,72.976697,760.115275,6.287826,19126.412767
113.800000,5,motor_overload,7.057374,72.923914,765.764812,6.358908,19137.648569
114.000000,5,motor_overload,6.783575,73.233671,760.660652,6.230622,19173.313148
114.200000,5,motor_overload,6.941138,73.069026,761.465989,6.349866,19114.794419
114.400000,5,motor_overload,6.930525,72.896915,764.629527,6.332606,19165.986326
114.600000,5,motor_overload,7.037747,73.248671,765.946725,6.337974,19182.086619
114.800000,5,motor_overload,6.871716,72.752327,764.158707,6.194925,19086.229774
115.000000,5,motor_overload,7.108168,72.824055,766.537465,6.299729,19213.128109
115.200000,5,motor_overload,6.634585,73.389748,766.077029,6.246257,19204.591084
115.400000,5,motor_overload,7.074049,72.965549,757.691340,6.308218,19120.587944
115.600000,5,motor_overload,7.350555,73.015862,763.386126,6.388806,19126.856847
115.800000,5,motor_overload,6.958966,72.874156,764.670200,6.299644,19191.786468
116.000000,5,motor_overload,6.983498,73.314176,762.388874,6.257530,19132.051715
116.200000,5,motor_overload,6.743070,72.912270,761.737665,6.240610,19114.478803
116.400000,5,motor_overload,6.684471,73.015868,762.612802,6.242432,19174.592393
116.600000,5,motor_overload,7.095168,73.344621,758.662232,6.242281,19203.832296
116.800000,5,motor_overload,7.123874,73.084689,760.950199,6.327414,19207.256610
117.000000,5,motor_overload,6.954926,73.061127,764.587406,6.299509,19123.405029
117.200000,5,motor_overload,6.886072,72.980019,764.917368,6.290111,19134.278827
117.400000,5,motor_overload,6.941678,73.057703,759.148339,6.262927,19081.494736
117.600000,5,motor_overload,6.838408,72.973377,766.027418,6.262509,19147.771853
117.800000,5,motor_overload,6.735401,73.403579,761.364995,6.303605,19124.646780
118.000000,5,motor_overload,6.922391,73.029487,761.131275,6.218220,19096.280765
118.200000,5,motor_overload,6.985403,73.124617,760.583320,6.172567,19234.355451
118.400000,5,motor_overload,7.005785,72.482915,761.136809,6.228959,19158.788407
118.600000,5,motor_overload,6.740295,73.014030,759.589601,6.309960,19212.877901
118.800000,5,motor_overload,6.962423,72.702697,765.007675,6.259756,19167.671603
119.000000,5,motor_overload,6.989369,73.024312,765.477132,6.226428,19096.529447
119.200000,5,motor_overload,6.930525,72.923897,763.910209,6.302359,19107.913957
119.400000,5,motor_overload,7.190501,73.214706,762.431172,6.281608,19115.595718
119.600000,5,motor_overload,7.195592,72.626111,758.858049,6.328463,19151.562668
119.800000,5,motor_overload,6.874642,73.428750,761.847847,6.322666,19177.683750
120.000000,5,motor_overload,7.383229,73.273643,764.416136,6.247552,19219.334167
120.200000,5,motor_overload,6.864518,73.548979,758.799933,6.347600,19184.409524
120.400000,5,motor_overload,7.023981,73.309715,769.853666,6.251795,19239.459812
120.600000,5,motor_overload,7.027666,73.111466,762.263142,6.305657,19108.342162
120.800000,5,motor_overload,7.004939,73.331414,763.516778,6.273726,19107.660102
121.000000,5,motor_overload,6.832928,73.286323,762.322687,6.355419,19113.880969
121.200000,5,motor_overload,7.390262,73.229517,761.888388,6.276674,19187.894019
121.400000,5,motor_overload,6.853939,72.987718,761.641075,6.265390,19170.920864
121.600000,5,motor_overload,7.052344,73.127410,758.572932,6.246801,19176.337481
121.800000,5,motor_overload,7.006852,72.808268,765.754659,6.253076,19154.192989
122.000000,5,motor_overload,7.113826,73.289526,764.281044,6.301145,19196.937606
122.200000,5,motor_overload,6.902090,73.517472,764.127697,6.325107,19188.687476
122.400000,5,motor_overload,6.947926,73.382336,764.404817,6.283631,19208.252437
122.600000,5,motor_overload,6.940570,73.590414,764.478746,6.191528,19178.980514
122.800000,5,motor_overload,6.951606,73.504543,770.118358,6.274265,19154.871117
123.000000,5,motor_overload,7.027280,73.420728,760.388199,6.378754,19079.300874
123.200000,5,motor_overload,7.065839,73.099444,764.831176,6.288225,19194.365238
123.400000,5,motor_overload,6.925248,73.362071,762.731742,6.258571,19186.568862
123.600000,5,motor_overload,7.202872,73.340677,760.146507,6.229463,19120.256186
123.800000,5,motor_overload,6.946172,73.141738,762.765660,6.238923,19120.257758
124.000000,5,motor_overload,6.733325,73.336357,761.563499,6.216770,19132.029013
124.200000,5,motor_overload,6.793863,73.493796,765.176104,6.219686,19211.948867
124.400000,5,motor_overload,6.747107,73.066473,757.785668,6.265444,19145.458464
124.600000,5,motor_overload,7.093012,73.315765,760.700068,6.284594,19161.036817
124.800000,5,motor_overload,6.911834,73.510856,761.691565,6.267456,19121.325682
125.000000,5,motor_overload,7.062502,73.476180,761.606800,6.303267,19135.472785
125.200000,5,motor_overload,7.013548,73.241175,760.292520,6.296022,19128.419193
125.400000,5,motor_overload,6.900129,73.389113,762.578248,6.201934,19130.572793
125.600000,5,motor_overload,6.611022,73.232328,761.387398,6.300879,19123.523655
125.800000,5,motor_overload,7.228429,72.856051,761.795695,6.253696,19161.287947
126.000000,5,motor_overload,7.065795,73.257353,762.733582,6.335493,19116.461817
126.200000,5,motor_overload,7.077698,73.306480,759.002113,6.349109,19224.208671
126.400000,5,motor_overload,7.006450,73.360799,764.200223,6.238698,19211.203915
126.600000,5,motor_overload,6.793194,73.258091,768.125673,6.354916,19231.376389
126.800000,5,motor_overload,7.152314,73.466557,763.738970,6.231549,19195.009172
127.000000,5,motor_overload,6.962496,73.302821,761.201524,6.199258,19067.746667
127.200000,5,motor_overload,6.895651,73.404043,764.047665,6.266285,19092.351419
127.400000,5,motor_overload,7.111460,73.595249,766.618179,6.264590,19214.627503
127.600000,5,motor_overload,6.893137,72.956632,763.912698,6.280289,19169.123903
127.800000,5,motor_overload,7.204094,73.090710,757.819738,6.270219,19214.712767
128.000000,5,motor_overload,6.952684,73.671344,761.681754,6.265912,19155.891641
128.200000,5,motor_overload,6.826520,73.649238,761.467083,6.275076,19097.549925
128.400000,5,motor_overload,6.791939,73.059957,762.188092,6.272901,19132.958309
128.600000,5,motor_overload,7.382349,73.427863,761.349716,6.250998,19144.314104
128.800000,5,motor_overload,6.910636,73.463447,763.228067,6.337164,19129.364044
129.000000,5,motor_overload,7.036666,73.208679,762.389647,6.281670,19177.072291
129.200000,5,motor_overload,7.106727,73.564382,761.349940,6.186983,19133.212056
129.400000,5,motor_overload,6.985618,73.605809,766.981804,6.329924,19209.994204
129.600000,5,motor_overload,6.817419,73.508781,763.846392,6.331322,19220.232913
129.800000,5,motor_overload,6.919061,73.824410,759.739882,6.283791,19144.940677
130.000000,5,motor_overload,6.911729,73.420216,761.404707,6.212457,19148.998983
130.200000,5,motor_overload,6.862003,73.492969,759.831658,6.289796,19225.998572
130.400000,5,motor_overload,7.021600,73.432829,762.666331,6.282481,19143.682735
130.600000,5,motor_overload,7.087523,73.232677,760.845703,6.333870,19143.762760
130.800000,5,motor_overload,7.188073,73.544504,759.726530,6.276102,19105.571424
131.000000,5,motor_overload,7.071618,73.595493,759.547744,6.186364,19095.367976
131.200000,5,motor_overload,6.994619,73.204539,764.094414,6.271203,19151.621874
131.400000,5,motor_overload,6.619468,73.549809,759.104498,6.257626,19176.194661
131.600000,5,motor_overload,6.953211,73.552675,765.148353,6.218305,19114.331064
131.800000,5,motor_overload,6.935079,73.192963,759.962643,6.264380,19177.921732
132.000000,5,motor_overload,6.644641,73.150404,767.147015,6.247533,19150.642707
132.200000,5,motor_overload,6.805229,73.267836,764.379432,6.310792,19211.147207
132.400000,5,motor_overload,6.897262,73.571423,767.720336,6.323587,19191.329132
132.600000,5,motor_overload,7.210384,73.402107,762.257071,6.229873,19200.691638
132.800000,5,motor_overload,7.085081,73.550340,763.095585,6.302540,19034.868842
133.000000,5,motor_overload,6.899548,73.420935,769.614757,6.325070,19170.887567
133.200000,5,motor_overload,6.730444,73.177841,766.799960,6.303250,19200.213060
133.400000,5,motor_overload,6.936217,73.702385,764.874272,6.261006,19150.838587
133.600000,5,motor_overload,6.991663,73.844093,761.038070,6.288722,19125.829765
133.800000,5,motor_overload,7.022952,73.164774,762.820973,6.210386,19111.179373
134.000000,5,motor_overload,7.084927,73.257216,763.143813,6.301677,19174.617908
134.200000,5,motor_overload,6.935891,73.364922,762.775249,6.228133,19097.981285
134.400000,5,motor_overload,6.871428,73.570302,764.132858,6.227185,19185.655147
134.600000,5,motor_overload,7.039200,73.636773,764.973773,6.259071,19134.141223
134.800000,5,motor_overload,7.164610,73.372558,764.460886,6.266493,19181.259646
135.000000,5,motor_overload,6.931426,73.759523,759.957630,6.250071,19156.094286
135.200000,5,motor_overload,6.794014,73.361827,758.627461,6.253504,19110.755787
135.400000,5,motor_overload,6.866875,73.660965,760.982267,6.304859,19166.778860
135.600000,5,motor_overload,7.068059,73.545699,763.068808,6.282117,19232.659885
135.800000,5,motor_overload,7.125140,73.526456,763.639673,6.234229,19181.149054
136.000000,5,motor_overload,7.046534,73.466629,767.142640,6.315351,19145.076578
136.200000,5,motor_overload,6.986129,73.332541,761.515135,6.220255,19172.228679
136.400000,5,motor_overload,7.081866,73.478313,765.742459,6.237338,19193.393931
136.600000,5,motor_overload,7.023775,73.116381,759.312788,6.291050,19212.215769
136.800000,5,motor_overload,7.122296,73.598440,761.241513,6.229262,19164.087846
137.000000,5,motor_overload,6.746507,73.342954,762.378202,6.301263,19092.240928
137.200000,5,motor_overload,6.861587,73.731651,764.933955,6.292113,19143.129038
137.400000,5,motor_overload,6.912793,73.769545,761.990709,6.354213,19135.889672
137.600000,5,motor_overload,6.927934,73.661344,766.759115,6.262718,19217.799409
137.800000,5,motor_overload,6.675552,73.565854,763.766373,6.334005,19158.684766
138.000000,5,motor_overload,7.003737,73.757018,755.929411,6.266793,19131.519902
138.200000,5,motor_overload,7.150966,73.127632,763.733671,6.332354,19167.430547
138.400000,5,motor_overload,6.857759,73.337448,758.707073,6.334185,19200.628409
138.600000,5,motor_overload,6.841880,73.307125,762.273670,6.229179,19189.840525
138.800000,5,motor_overload,6.833191,73.512390,761.921380,6.283714,19115.410438
139.000000,5,motor_overload,6.906352,73.578742,756.832636,6.390230,19171.229519
139.200000,5,motor_overload,7.236267,73.427665,771.586480,6.258807,19189.318030
139.400000,5,motor_overload,6.859953,73.704553,763.910832,6.282414,19137.517355
139.600000,5,motor_overload,7.174965,73.313878,766.318286,6.236289,19098.325706
139.800000,5,motor_overload,7.027511,73.336683,760.513248,6.249010,19167.651907
140.000000,5,motor_overload,6.737954,73.432051,760.074739,6.374558,19214.520539
140.200000,5,motor_overload,6.840427,73.492919,759.227846,6.237846,19191.555422
140.400000,5,motor_overload,6.938591,73.290260,762.069594,6.310108,19168.094454
140.600000,5,motor_overload,7.157426,73.524192,763.496331,6.283023,19147.979644
140.800000,5,motor_overload,6.860965,73.632715,763.174490,6.308132,19118.299019
141.000000,5,motor_overload,7.028940,73.353868,762.186842,6.170344,19075.968502
141.200000,5,motor_overload,6.622553,73.624763,765.033736,6.265899,19151.448849
141.400000,5,motor_overload,6.879727,73.724332,767.033609,6.201527,19190.290354
141.600000,5,motor_overload,6.961532,73.780878,765.669998,6.319473,19069.008317
141.800000,5,motor_overload,6.921625,73.535450,761.705255,6.307362,19207.868825
142.000000,5,motor_overload,7.246428,73.270269,760.933268,6.288281,19170.373481
142.200000,5,motor_overload,6.873701,73.510819,762.028862,6.210583,19204.452928
142.400000,5,motor_overload,6.811406,73.374117,763.666029,6.205569,19160.485808
142.600000,5,motor_overload,6.903868,73.664920,755.501090,6.341327,19088.990951
142.800000,5,motor_overload,6.941775,73.649982,761.402701,6.248601,19129.137126
