t,mode_code,mode_label,V,Tb,I,H,Q
77.400000,1,normal,4.427153,57.845180,602.074489,6.800631,20013.115733
77.600000,1,normal,4.566712,57.915801,607.496099,6.760408,19974.033867
77.800000,1,normal,4.395929,58.517663,608.094181,6.773790,20005.258604
78.000000,1,normal,4.620630,58.193380,605.555375,6.777578,19967.548813
78.200000,1,normal,4.853345,58.120293,604.281270,6.796850,19968.196907
78.400000,1,normal,4.423644,57.853047,602.235571,6.812643,20038.742405
78.600000,1,normal,4.327431,57.984962,611.124764,6.790317,19990.063482
78.800000,1,normal,4.523893,57.871176,603.552103,6.745860,20007.363475
79.000000,1,normal,4.526808,58.164398,598.648118,6.707358,20034.864199
79.200000,1,normal,4.350466,57.925886,602.917304,6.706961,19918.396080
79.400000,1,normal,4.761597,57.970858,609.562469,6.635028,20026.710489
79.600000,1,normal,4.657123,57.841398,608.703073,6.802606,19944.902853
79.800000,1,normal,4.488716,58.096315,602.732440,6.679638,20020.193514
80.000000,1,normal,4.439083,58.389237,608.215399,6.754093,19957.722421
80.200000,1,normal,4.494654,58.016849,600.518319,6.788809,20008.111324
80.400000,1,normal,4.312124,57.916296,606.036783,6.744223,19985.734950
80.600000,1,normal,4.360957,57.954622,604.751513,6.736298,20001.031633
80.800000,1,normal,4.322038,57.900240,601.903737,6.683845,19988.384561
81.000000,1,normal,4.459517,58.255544,609.070675,6.703567,19953.920025
81.200000,1,normal,4.450544,58.010521,604.478029,6.755523,19996.372184
81.400000,1,normal,4.651805,58.231598,602.809098,6.814391,20075.726323
81.600000,1,normal,4.314275,57.760035,601.933188,6.755976,20067.590283
81.800000,1,normal,4.880413,58.147322,602.691680,6.720478,20028.656221
82.000000,1,normal,4.756485,58.016248,608.771187,6.737163,20003.210298
82.200000,1,normal,4.368647,57.958210,609.310326,6.785770,20084.641924
82.400000,1,normal,4.809463,57.775643,607.825206,6.726192,20003.945227
82.600000,1,normal,4.402184,58.063978,611.250296,6.641209,19990.816439
82.800000,1,normal,4.537797,57.637768,604.037322,6.759768,20001.868310
83.000000,1,normal,4.469467,58.032119,610.389362,6.829070,20008.797110
83.200000,1,normal,4.546728,58.010298,602.878259,6.806704,19941.957240
83.400000,1,normal,4.611677,58.124701,603.343436,6.748190,20001.438930
83.600000,1,normal,4.529016,58.072951,607.542721,6.783517,19995.057360
83.800000,1,normal,4.303725,57.895856,607.587051,6.714520,20006.165074
84.000000,1,normal,4.540646,58.092031,605.077412,6.700444,19982.284225
84.200000,1,normal,4.588481,58.100799,601.605993,6.761344,19963.348339
84.400000,1,normal,4.529916,58.389944,608.031710,6.747215,19956.511958
84.600000,1,normal,4.477487,57.872159,603.439638,6.754161,20031.287770
84.800000,1,normal,4.596073,58.228738,601.051661,6.755646,19956.616056
85.000000,1,normal,4.562659,57.939191,608.640015,6.701445,19946.700807
85.200000,1,normal,4.555148,58.154820,604.212812,6.750980,20019.441194
85.400000,1,normal,4.462812,58.099988,605.326297,6.764175,20013.865153
85.600000,1,normal,4.871936,57.948830,602.462076,6.674197,20071.380701
85.800000,1,normal,4.604268,58.261364,604.133290,6.757561,19980.166452
86.000000,1,normal,4.474895,58.072546,603.087739,6.728458,20004.228725
86.200000,1,normal,4.644564,57.709306,602.598017,6.674107,19972.373614
86.400000,1,normal,4.331660,58.099628,600.838688,6.818754,20095.916738
86.600000,1,normal,4.453765,57.796786,602.196911,6.782915,19992.114355
86.800000,1,normal,4.594346,57.993713,605.583468,6.788723,20066.315650
87.000000,1,normal,4.543819,58.061770,600.560273,6.685538,19987.933471
87.200000,1,normal,4.642842,58.293371,606.394986,6.762264,20071.743304
87.400000,1,normal,4.444923,58.171408,608.313555,6.773454,20007.766640
87.600000,1,normal,4.313252,57.963178,604.209133,6.763812,19975.751666
87.800000,1,normal,4.520279,57.575242,602.721205,6.802811,19896.022527
88.000000,1,normal,4.346858,58.012654,606.096155,6.747828,20005.599267
88.200000,1,normal,4.432788,58.306290,602.013534,6.791814,19994.571727
88.400000,1,normal,4.500972,58.068395,606.719864,6.743511,20055.070680
88.600000,1,normal,4.503581,57.864895,604.922744,6.728346,19974.954156
88.800000,1,normal,4.107421,58.051256,608.043595,6.733283,19904.894399
89.000000,1,normal,4.256188,57.756812,600.645288,6.764807,20081.070328
89.200000,1,normal,4.577081,57.882313,604.360977,6.808698,19982.692971
89.400000,1,normal,4.293977,57.949480,604.067925,6.692415,20008.227060
89.600000,1,normal,4.388749,57.598323,604.059016,6.791869,20035.209690
89.800000,1,normal,4.358752,57.820350,603.977659,6.806047,19963.940437
90.000000,1,normal,4.287709,58.272087,602.156894,6.793303,19995.647712
90.200000,1,normal,4.532175,57.759615,609.250349,6.727382,19984.649383
90.400000,1,normal,4.363133,58.003880,609.062572,6.694020,19994.866439
90.600000,1,normal,4.493496,57.598755,604.832754,6.741566,20026.327400
90.800000,1,normal,4.540503,58.211897,605.861507,6.717108,20020.957713
91.000000,1,normal,4.700540,57.957871,607.769689,6.808712,20083.163952
91.200000,1,normal,4.147310,58.352418,601.571858,6.707332,20054.603906
91.400000,1,normal,4.306981,58.497213,610.294874,6.745933,20021.420277
91.600000,1,normal,4.414917,57.881585,601.770118,6.777224,19974.307142
91.800000,1,normal,4.530663,58.162394,604.855067,6.700396,20088.074335
92.000000,1,normal,4.493014,58.182029,609.150689,6.825468,20037.025669
92.200000,1,normal,4.428316,57.712817,608.482360,6.775700,20061.297296
92.400000,1,normal,4.357389,58.010079,604.328136,6.717450,19978.803610
92.600000,1,normal,4.420360,57.863385,602.666179,6.683604,20044.132889
92.800000,1,normal,4.391001,58.180382,608.193208,6.830529,20017.514621
93.000000,1,normal,4.671831,57.903557,603.962130,6.744508,19949.346638
93.200000,1,normal,4.398062,58.382738,600.831978,6.768678,19944.114554
93.400000,1,normal,4.497020,58.361701,606.951280,6.685788,19973.189185
93.600000,1,normal,4.474361,58.050935,608.695924,6.662382,20002.219412
93.800000,1,normal,4.458710,57.646777,605.102094,6.741484,20046.961706
94.000000,1,normal,4.597352,58.016938,606.017219,6.819713,20037.333275
94.200000,1,normal,4.632709,57.996539,601.233013,6.781810,19980.440424
94.400000,1,normal,4.516240,57.988105,595.702753,6.757537,20042.353456
94.600000,1,normal,4.538610,58.042874,604.681041,6.689071,20024.154236
94.800000,1,normal,4.653201,57.897058,605.191718,6.739756,19948.049055
95.000000,1,normal,4.555632,57.955796,602.273833,6.726562,19975.878740
95.200000,1,normal,4.425973,57.744662,600.922604,6.760118,20043.690969
95.400000,1,normal,4.499798,57.812056,599.948793,6.773574,19933.685452
95.600000,1,normal,4.392296,58.258446,606.371949,6.725577,19990.875422
95.800000,1,normal,4.492375,57.751904,603.115950,6.704320,19977.796587
96.000000,1,normal,4.484091,57.808733,603.607174,6.746869,20001.611201
96.200000,1,normal,4.601370,58.096696,605.422493,6.741329,20023.489223
96.400000,1,normal,4.250453,57.732111,601.861856,6.756764,20034.634506
96.600000,1,normal,4.538442,58.154814,607.190526,6.793097,19932.490830
96.800000,1,normal,4.536389,58.260501,604.223139,6.797568,20030.467344
97.000000,1,normal,4.660540,57.905777,610.651214,6.805204,19975.658622
97.200000,1,normal,4.372608,57.896688,606.120403,6.714483,20059.845025
97.400000,1,normal,4.391527,58.007598,602.940287,6.759086,19981.542555
97.600000,1,normal,4.600717,57.937623,606.021578,6.755117,20069.350947
97.800000,1,normal,4.750054,57.980690,603.762127,6.720470,20092.646544
98.000000,1,normal,4.504223,58.140872,607.549376,6.795797,20000.534543
98.200000,1,normal,4.293967,58.235757,609.663388,6.670771,19990.306498
98.400000,1,normal,4.720312,58.064182,606.936494,6.815615,20103.137474
98.600000,1,normal,4.748963,57.933451,601.826243,6.760523,20034.440653
98.800000,1,normal,4.517369,57.930218,606.233801,6.677613,19968.133649
99.000000,1,normal,4.619656,57.569334,607.735459,6.723116,19977.288648
99.200000,1,normal,4.543128,58.011343,609.698256,6.787462,20025.351201
99.400000,1,normal,4.459849,57.715476,604.974996,6.724362,19992.240127
99.600000,1,normal,4.501699,58.237540,604.614630,6.728441,20064.791929
99.800000,1,normal,4.315571,58.114253,601.113430,6.790349,20032.829832
100.000000,1,normal,4.659699,58.333050,602.157387,6.730032,20038.125665
100.200000,1,normal,4.490159,58.223823,605.612359,6.731322,19950.509736
100.400000,1,normal,4.432605,57.969500,602.341733,6.841566,20050.815555
100.600000,1,normal,4.286442,58.032920,597.386045,6.810824,19945.307473
100.800000,1,normal,4.367536,57.994779,607.701871,6.816005,20039.268655
101.000000,1,normal,4.592691,58.236094,604.671243,6.740530,19912.188639
101.200000,1,normal,4.364231,57.865426,602.094963,6.744907,20032.882422
101.400000,1,normal,4.276476,58.155507,603.708216,6.769044,20043.106465
101.600000,1,normal,4.591303,58.128110,608.128634,6.658242,20028.797599
101.800000,1,normal,4.510583,58.128950,606.620955,6.759687,20070.782995
102.000000,1,normal,4.376088,58.064353,606.649859,6.771611,19941.431235
102.200000,1,normal,4.590848,57.949753,607.679580,6.726647,19974.954110
102.400000,1,normal,4.286242,58.203802,604.649951,6.804481,20003.746967
102.600000,1,normal,4.544629,57.875711,604.270044,6.723073,19937.188580
102.800000,1,normal,4.408495,57.818881,608.359991,6.772203,20060.822896
103.000000,1,normal,4.568433,57.677761,603.656545,6.764826,20028.590272
103.200000,1,normal,4.416662,57.977293,609.628418,6.741889,19985.033930
103.400000,1,normal,4.307477,57.993857,603.965865,6.651923,19961.598762
103.600000,1,normal,4.583767,58.362954,603.988177,6.711626,19969.610145
103.800000,1,normal,4.718095,58.198163,605.460851,6.818845,19977.539339
104.000000,1,normal,4.440389,57.914203,605.196128,6.722614,19934.745253
104.200000,1,normal,4.586416,57.892187,604.802587,6.805233,19974.928693
104.400000,1,normal,4.515663,58.259874,600.528749,6.787596,20041.016424
104.600000,1,normal,4.339429,58.364562,608.208835,6.724829,20064.349647
104.800000,1,normal,4.413332,58.129339,608.497689,6.806579,20032.226324
105.000000,1,normal,4.669587,57.872323,605.079663,6.779924,20065.444826
105.200000,1,normal,4.404761,57.736579,605.723256,6.729901,20004.255099
105.400000,1,normal,4.481083,57.902606,604.764446,6.708264,20021.560580
105.600000,1,normal,4.496618,57.864347,599.996859,6.793390,20001.524031
105.800000,1,normal,4.595873,58.193504,601.569330,6.713944,20012.242849
106.000000,1,normal,4.320179,58.033504,603.978333,6.803507,20011.610462
106.200000,1,normal,4.488278,58.047043,602.156059,6.742734,19977.267112
106.400000,1,normal,4.514324,57.856875,606.618187,6.788787,19964.114913
106.600000,1,normal,4.641445,58.062809,604.014243,6.756171,20039.323574
106.800000,1,normal,4.488937,58.343030,603.986302,6.771320,20005.674747
107.000000,1,normal,4.607391,58.174302,605.115267,6.761564,19998.335367
107.200000,1,normal,4.347572,57.956945,608.087013,6.708850,19934.273833
107.400000,1,normal,4.436047,57.733685,607.854916,6.793666,19972.513614
107.600000,1,normal,4.611243,58.048791,604.780137,6.758303,20000.892350
107.800000,1,normal,4.471047,57.790183,601.814801,6.776143,19921.505950
108.000000,1,normal,4.471642,57.878819,599.429505,6.729644,20038.049040
108.200000,1,normal,4.535492,58.029318,608.359706,6.740797,20008.419606
108.400000,1,normal,4.419165,58.008798,602.661088,6.611954,20115.482582
108.600000,1,normal,4.609645,58.115970,608.320565,6.771063,20018.441037
108.800000,1,normal,4.348595,58.220145,605.217711,6.801254,19959.757568
109.000000,1,normal,4.408928,57.836706,607.721816,6.784695,20086.001520
109.200000,1,normal,4.522350,57.817988,606.408947,6.772608,20057.735837
109.400000,1,normal,4.583396,57.778886,603.985664,6.711185,19930.325749
109.600000,1,normal,4.505737,58.081367,607.788330,6.680993,19965.235849
109.800000,1,normal,4.429282,58.339321,597.890286,6.759912,20090.577963
110.000000,1,normal,4.492441,58.193269,601.294186,6.749327,20013.947950
110.200000,1,normal,4.423888,58.313217,599.985920,6.825184,19988.926881
110.400000,1,normal,4.756254,57.685744,601.628976,6.784338,20025.209836
110.600000,1,normal,4.236823,58.157273,609.802109,6.726475,19990.683911
110.800000,1,normal,4.486274,57.864802,607.717405,6.750760,19946.986080
111.000000,1,normal,4.461087,58.196754,602.387623,6.720436,20055.519621
111.200000,1,normal,4.252264,57.937194,606.631201,6.706985,19924.597458
111.400000,1,normal,4.483340,58.066039,600.850424,6.680254,20047.399076
111.600000,1,normal,4.345481,58.207641,611.430468,6.774766,20057.738291
111.800000,1,normal,4.434537,58.249118,601.987185,6.724006,19951.443685
112.000000,1,normal,4.347782,58.451114,606.619470,6.766178,20026.403834
112.200000,1,normal,4.429256,58.312507,604.145713,6.721884,20028.562455
112.400000,1,normal,4.592056,58.049605,604.138832,6.771315,19962.931533
112.600000,1,normal,4.409216,57.795779,607.437550,6.694971,20001.458568
112.800000,1,normal,4.501009,57.993911,603.835206,6.717269,19993.861051
113.000000,1,normal,4.516748,58.076441,604.228026,6.764069,19989.588962
113.200000,1,normal,4.802259,57.812794,599.915428,6.744396,19980.175826
113.400000,1,normal,4.578576,57.966581,605.861855,6.762388,19980.585127
113.600000,1,normal,4.469185,58.089739,605.262333,6.673922,19997.330099
113.800000,1,normal,4.658220,57.976570,603.594251,6.723640,20016.179422
114.000000,1,normal,4.498263,57.996058,602.238935,6.746606,19936.002419
114.200000,1,normal,4.513193,58.020239,602.093285,6.716551,19984.509626
114.400000,1,normal,4.695907,57.776943,605.023307,6.803820,19989.475517
114.600000,1,normal,4.514162,57.943401,607.475737,6.756481,19932.267337
114.800000,1,normal,4.186443,58.055161,606.467103,6.770077,19986.878051
115.000000,1,normal,4.379060,57.591373,602.732199,6.744625,20027.937178
115.200000,1,normal,4.382094,57.673663,606.743053,6.743500,19978.374457
115.400000,1,normal,4.640775,58.068276,601.872133,6.711162,20081.814453
115.600000,1,normal,4.543762,57.684788,604.542403,6.816433,20018.199900
115.800000,1,normal,4.517269,58.208515,606.409720,6.692784,20015.534067
116.000000,1,normal,4.267643,58.455209,598.998179,6.755903,19996.437286
116.200000,1,normal,4.618904,58.166528,600.645110,6.730534,19979.091334
116.400000,1,normal,4.380293,57.798114,608.766940,6.758612,20019.359110
116.600000,1,normal,4.587995,57.945347,606.329712,6.811025,19968.979041
116.800000,1,normal,4.652925,58.227962,605.795245,6.811443,20021.307692
117.000000,1,normal,4.639140,58.391972,605.628428,6.690415,19941.557655
117.200000,1,normal,4.241523,57.950202,608.325557,6.705901,19977.806477
117.400000,1,normal,4.374792,58.116870,598.037792,6.768212,20013.421359
117.600000,1,normal,4.552353,57.963391,604.655288,6.757261,19942.257010
117.800000,1,normal,4.511282,57.696771,604.509845,6.734653,20018.995868
118.000000,1,normal,4.394133,57.828920,605.568949,6.776149,19938.607883
118.200000,1,normal,4.714856,58.140140,610.801994,6.722338,20066.369292
118.400000,1,normal,4.617534,58.118790,601.529113,6.744440,20042.810337
118.600000,1,normal,4.412958,58.156093,600.198720,6.766698,19967.136745
118.800000,1,normal,4.700506,58.230317,608.250406,6.706956,19993.650561
119.000000,1,normal,4.684124,57.987220,608.712376,6.736078,20029.160985
119.200000,1,normal,4.525435,57.686782,602.508219,6.670188,20014.718491
119.400000,1,normal,4.524281,58.258302,600.607543,6.713618,19960.013241
119.600000,1,normal,4.369246,57.895024,604.564206,6.737441,20033.164931
119.800000,1,normal,4.531406,57.925558,605.297317,6.678639,20066.071245
120.000000,1,normal,4.514260,58.146091,604.883403,6.752910,19980.436902
120.200000,1,normal,4.499348,57.822252,605.898112,6.730324,20004.980924
120.400000,1,normal,4.519231,57.937340,600.134479,6.784203,19984.016779
120.600000,1,normal,4.485367,57.956997,605.089727,6.780849,20038.966987
120.800000,1,normal,4.526169,58.154597,601.083472,6.762620,19954.589001
121.000000,1,normal,4.437516,58.032482,602.066017,6.764655,19990.476014
121.200000,1,normal,4.464245,57.914031,605.425642,6.754550,19958.370575
121.400000,1,normal,4.295842,57.859938,602.312190,6.666161,19974.871929
121.600000,1,normal,4.566186,57.646474,609.597447,6.707803,19957.841162
121.800000,1,normal,4.586012,57.937138,608.003855,6.725784,20014.654636
122.000000,1,normal,4.395600,58.300874,604.162942,6.762162,20039.848984
122.200000,1,normal,4.353670,57.917718,607.134054,6.759995,20004.143857
122.400000,1,normal,4.512475,58.018651,604.141768,6.760724,19968.538223
122.600000,1,normal,4.454171,57.743334,603.905257,6.756469,19988.556942
122.800000,1,normal,4.374271,57.956356,602.301803,6.753199,20046.794602
123.000000,1,normal,4.468693,58.380957,610.244732,6.730813,19941.937361
123.200000,1,normal,4.459791,58.077853,602.280492,6.715385,20080.455130
123.400000,1,normal,4.535020,58.392021,602.778336,6.696510,19995.096196
123.600000,1,normal,4.412311,57.923280,604.044818,6.706347,20055.432445
123.800000,1,normal,4.253253,57.948649,607.037894,6.772952,20018.324328
124.000000,1,normal,4.508631,57.942494,603.933850,6.784793,19964.981731
124.200000,1,normal,4.550293,57.902897,600.571245,6.699015,20048.105472
124.400000,1,normal,4.463202,57.813461,601.829875,6.741687,19978.848897
124.600000,1,normal,4.428114,58.163054,604.862710,6.777652,19961.738296
124.800000,1,normal,4.439570,57.826328,603.388574,6.670275,19997.609357
125.000000,1,normal,4.412495,58.052680,602.064353,6.737030,20070.058833
125.200000,1,normal,4.524447,57.915661,603.411210,6.788567,19985.239629
125.400000,1,normal,4.197293,58.030102,605.694012,6.754457,20020.176692
125.600000,1,normal,4.320113,57.889766,603.974039,6.714269,19981.970536
125.800000,1,normal,4.397665,57.740373,607.455394,6.751872,20049.833630
126.000000,1,normal,4.524758,58.040555,601.256346,6.816944,19997.424412
126.200000,1,normal,4.502820,57.999152,606.072337,6.778469,20003.655163
126.400000,1,normal,4.448883,57.948583,602.083903,6.791464,19971.875558
126.600000,1,normal,4.675008,57.787533,607.648299,6.717321,19970.036786
126.800000,1,normal,4.434579,57.937653,601.314329,6.665779,19926.216379
127.000000,1,normal,4.637686,57.876581,605.003134,6.759921,20039.391191
127.200000,1,normal,4.505841,57.828133,601.995797,6.705650,20014.173504
127.400000,1,normal,4.456190,58.050845,605.032130,6.704930,19960.668178
127.600000,1,normal,4.531271,58.077292,609.863955,6.806237,19989.660993
127.800000,1,normal,4.260399,57.840251,603.248248,6.745799,20019.834929
128.000000,1,normal,4.584546,57.931533,602.145342,6.756372,20051.179298
128.200000,1,normal,4.209760,57.782083,608.103102,6.787339,19991.972779
128.400000,1,normal,4.371264,58.082991,596.402549,6.692003,20035.573483
128.600000,1,normal,4.604518,58.328020,605.962526,6.730245,19983.052771
128.800000,1,normal,4.382750,57.912165,605.315258,6.735745,19959.096898
129.000000,1,normal,4.541507,57.605208,602.709207,6.753409,20026.765347
129.200000,1,normal,4.353847,58.215769,609.798372,6.795010,20006.494142
129.400000,1,normal,4.345295,58.100666,601.969440,6.782238,20026.720062
129.600000,1,normal,4.543306,57.999200,599.319705,6.777502,19932.526918
129.800000,1,normal,4.278156,58.074393,599.659663,6.719452,19963.072679
130.000000,1,normal,4.423359,57.787395,605.152610,6.717477,19939.480151
130.200000,1,normal,4.668683,58.171058,609.596856,6.808529,19953.425997
130.400000,1,normal,4.336847,57.857268,603.417280,6.751451,19972.276651
130.600000,1,normal,4.663868,57.966054,610.478036,6.760659,19963.085891
130.800000,1,normal,4.598273,58.267758,604.297369,6.748606,19951.757500
131.000000,1,normal,4.758764,58.200045,602.625315,6.807416,20044.785207
131.200000,1,normal,4.568636,57.913955,603.985307,6.769642,20077.408040
131.400000,1,normal,4.209847,57.852290,599.415813,6.774755,20015.310583
131.600000,1,normal,4.615545,57.668120,601.328579,6.725023,19982.812236
131.800000,1,normal,4.565504,58.222059,606.224824,6.759045,20079.392155
132.000000,1,normal,4.513471,57.773768,606.507734,6.705826,20012.091760
132.200000,1,normal,4.479870,58.174902,607.842361,6.764587,20031.060363
132.400000,1,normal,4.539349,58.288464,605.112246,6.723587,19968.654963
132.600000,1,normal,4.765400,58.092203,604.746989,6.707989,19936.396817
132.800000,1,normal,4.326017,58.138661,600.801696,6.790617,19989.747007
133.000000,1,normal,4.597955,57.815885,603.198373,6.717019,20072.420734
133.200000,1,normal,4.711024,57.473939,609.912758,6.724236,19980.919439
133.400000,1,normal,4.658668,57.933831,606.316556,6.711845,19999.262273
133.600000,1,normal,4.416399,58.077055,605.230001,6.683645,20036.286713
133.800000,1,normal,4.433143,58.110160,606.156568,6.678568,20010.026166
134.000000,1,normal,4.605261,57.915990,604.559680,6.798587,19974.726466
134.200000,1,normal,4.567923,57.866656,605.944710,6.785791,19941.252748
134.400000,1,normal,4.793381,57.831556,606.461793,6.796561,20024.163855
134.600000,1,normal,4.568788,58.071442,604.880002,6.777013,20085.991178
134.800000,1,normal,4.484922,57.720271,599.917911,6.703028,20045.880876
135.000000,1,normal,4.576526,58.086770,605.096000,6.780784,19912.795185
135.200000,1,normal,4.452353,58.055932,606.738943,6.652008,19950.917287
135.400000,1,normal,4.528705,58.070691,606.025663,6.725966,20060.297164
135.600000,1,normal,4.294563,57.954176,604.331635,6.748317,19926.450133
135.800000,1,normal,4.497367,57.942009,601.317100,6.777109,19997.796443
136.000000,1,normal,4.605999,57.713908,606.377911,6.785102,19957.475977
136.200000,1,normal,4.789136,57.948772,603.140293,6.705485,20110.277813
136.400000,1,normal,4.525215,57.657368,605.750591,6.778235,19967.405145
136.600000,1,normal,4.660943,58.059648,606.206616,6.775487,20001.538409
136.800000,1,normal,4.499049,58.271655,602.423544,6.795075,19976.858909
137.000000,1,normal,4.682012,58.101470,604.446055,6.768077,19989.634140
137.200000,1,normal,4.547381,58.160452,600.995911,6.704789,20029.921605
137.400000,1,normal,4.685095,57.786249,604.873381,6.775591,20108.488858
137.600000,1,normal,4.563219,58.011760,606.400511,6.820452,19982.935656
137.800000,1,normal,4.739516,57.844081,605.230377,6.734898,20038.087379
138.000000,1,normal,4.603333,58.312568,603.661373,6.792043,19957.119050
138.200000,1,normal,4.411313,58.271146,605.135829,6.801144,20041.209672
138.400000,1,normal,4.355220,58.075670,607.628181,6.729431,19989.409697
138.600000,1,normal,4.294426,58.028797,606.633594,6.748453,19937.703708
138.800000,1,normal,4.370715,58.003249,608.720637,6.694916,19956.134671
139.000000,1,normal,4.344377,58.061398,602.084980,6.699603,20043.530344
139.200000,1,normal,4.528687,57.907188,605.482404,6.787415,20008.059104
139.400000,1,normal,4.265132,57.821617,605.352156,6.766025,20065.278045
139.600000,1,normal,4.795638,57.945252,598.115873,6.700190,19996.621065
139.800000,1,normal,4.481121,57.827771,602.459373,6.816484,19981.598424
140.000000,1,normal,4.445170,58.163847,601.218535,6.751493,20024.629182
140.200000,1,normal,4.470783,57.870941,603.859282,6.738694,19960.756892
140.400000,1,normal,4.376871,58.001958,608.394159,6.716328,20017.268243
140.600000,1,normal,4.501231,58.124119,603.630751,6.753768,19959.752073
140.800000,1,normal,4.650438,58.525141,607.765582,6.730799,19955.805569
141.000000,1,normal,4.495208,58.037798,609.008055,6.720155,19957.077993
141.200000,1,normal,4.685409,57.729309,601.327017,6.742622,20035.520035
141.400000,1,normal,4.707164,58.011385,601.133229,6.767392,20031.640170
141.600000,1,normal,4.587227,58.140741,602.783205,6.723291,20048.970448
141.800000,1,normal,4.311564,58.271579,601.164313,6.740571,19997.947671
142.000000,1,normal,4.366385,58.052977,606.337572,6.717873,19997.892811
142.200000,1,normal,4.775325,58.282999,602.468102,6.724323,19952.515444
142.400000,1,normal,4.527160,57.975739,607.170075,6.780745,20011.707504
142.600000,1,normal,4.360609,57.826218,605.259391,6.729962,20032.847910
142.800000,1,normal,4.453002,58.357641,600.010543,6.715836,19960.657365
143.000000,1,normal,4.547832,58.382170,605.195723,6.741628,19964.037788
143.200000,1,normal,4.527531,58.074968,605.099186,6.819718,19995.772560
143.400000,1,normal,4.447423,57.489163,605.664326,6.830624,20019.714416
143.600000,1,normal,4.528311,58.326099,613.308089,6.730408,20017.653636
143.800000,1,normal,4.422945,58.066381,603.385576,6.721061,20086.517479
144.000000,1,normal,4.258329,57.842082,605.631211,6.747836,19968.075511
144.200000,1,normal,4.236215,57.905631,603.359508,6.796648,19989.999352
144.400000,1,normal,4.367188,58.216075,606.075339,6.755951,20021.993276
144.600000,1,normal,4.566416,58.266975,602.674197,6.764937,19961.271264
144.800000,1,normal,4.499819,57.651822,607.703156,6.720708,20072.894457
145.000000,1,normal,4.117265,57.914495,607.894475,6.715576,20056.899916
145.200000,1,normal,4.723785,58.335481,603.207729,6.665656,19908.687457
145.400000,1,normal,4.382047,58.331076,600.190432,6.739525,20024.813840
145.600000,1,normal,4.540324,58.329567,601.063761,6.757847,20030.094306
145.800000,1,normal,4.448784,57.918954,603.350061,6.709796,19996.383248
146.000000,1,normal,4.599531,58.223649,603.360808,6.784241,19943.757040
146.200000,1,normal,4.168382,58.236484,609.199725,6.759858,20003.078398
146.400000,1,normal,4.544984,58.117746,601.697565,6.825708,20051.391574
146.600000,1,normal,4.379508,57.937629,610.609978,6.761396,19958.144305
146.800000,1,normal,4.829553,57.940861,610.580710,6.859644,20013.092867
147.000000,1,normal,4.564854,57.793722,604.538847,6.692310,19996.118604
147.200000,1,normal,4.508599,57.905651,605.801763,6.740796,19996.253870
147.400000,1,normal,4.401620,58.035540,604.268577,6.775029,20036.769267
147.600000,1,normal,4.670393,57.882109,604.177848,6.675188,20040.254963
147.800000,1,normal,4.634072,58.210332,605.691272,6.815271,20034.302533
148.000000,1,normal,4.563756,58.174796,599.441512,6.724607,19980.262217
148.200000,1,normal,4.490069,58.145072,602.110548,6.670721,19901.977965
148.400000,1,normal,4.837715,58.128386,603.527716,6.683463,19952.526245
148.600000,1,normal,4.534872,58.120547,601.296107,6.689129,19977.350843
148.800000,1,normal,4.719023,57.845892,607.380719,6.732723,19988.159905
149.000000,1,normal,4.600772,57.807699,602.975224,6.732623,20020.206514
149.200000,1,normal,4.270929,57.717876,603.106863,6.647842,20033.666791
149.400000,1,normal,4.364176,57.947428,603.154414,6.681911,20020.571511
149.600000,1,normal,4.488335,57.663430,602.821588,6.751201,19952.345301
149.800000,1,normal,4.443975,58.084261,607.656172,6.778597,20003.191638
150.000000,1,normal,4.236384,58.153752,607.175349,6.800600,19903.483270
150.200000,1,normal,4.496258,57.816093,606.250198,6.748599,19921.320236
150.400000,1,normal,4.497693,58.008964,599.121127,6.771674,20077.345492
150.600000,1,normal,4.511639,57.880105,608.199024,6.776906,20015.226404
150.800000,1,normal,4.469403,58.092380,607.246297,6.777793,20022.165589
151.000000,1,normal,4.412097,57.961149,604.461332,6.806328,19922.585921
151.200000,1,normal,4.402988,57.857378,609.494643,6.788612,20004.299092
151.400000,1,normal,4.465311,57.807152,603.241894,6.761798,19994.747481
151.600000,1,normal,4.447400,58.703196,601.460445,6.786520,20003.839474
151.800000,1,normal,4.481381,57.963490,607.685085,6.879059,20021.947925
152.000000,1,normal,4.693549,57.959661,606.451643,6.756666,19996.698151
152.200000,1,normal,4.555256,57.777865,603.814547,6.815237,20019.345080
152.400000,1,normal,4.394107,57.957566,602.067203,6.771438,20018.855711
152.600000,1,normal,4.557564,57.962209,601.712543,6.741321,20019.582244
152.800000,1,normal,4.730856,57.772515,599.347757,6.745253,20005.858533
153.000000,1,normal,4.488999,58.003794,603.949815,6.785577,20008.316103
153.200000,1,normal,4.757887,57.969777,602.446461,6.687456,20037.125374
153.400000,1,normal,4.411107,58.017294,604.113021,6.745596,19934.234071
153.600000,1,normal,4.591533,58.225838,605.715661,6.757754,19988.060994
153.800000,1,normal,4.498388,57.954930,604.809058,6.708364,20043.436112
154.000000,1,normal,4.592970,58.458628,607.535601,6.750588,19991.676356
154.200000,1,normal,4.395823,57.855861,605.123438,6.745462,20008.626923
154.400000,1,normal,4.513154,58.031717,605.978255,6.715422,19995.194269
154.600000,1,normal,4.854530,57.933539,602.738445,6.811089,20023.144574
154.800000,1,normal,4.758337,58.093168,606.643412,6.793126,20036.176149
