t,mode_code,mode_label,V,Tb,I,H,Q
71.400000,2,high_vibration,9.968139,64.398504,651.024022,6.354967,19215.326856
71.600000,2,high_vibration,9.951652,64.515813,658.982815,6.278981,19245.297445
71.800000,2,high_vibration,10.262742,64.514016,657.397372,6.273153,19240.004689
72.000000,2,high_vibration,10.020941,64.676803,651.267138,6.327900,19279.524826
72.200000,2,high_vibration,9.812124,64.020161,653.141497,6.279870,19148.896099
72.400000,2,high_vibration,9.808747,64.083292,650.137895,6.238183,19194.156925
72.600000,2,high_vibration,10.269488,64.075329,652.152073,6.317495,19228.892031
72.800000,2,high_vibration,10.363019,64.454092,647.108397,6.346783,19340.551943
73.000000,2,high_vibration,10.003964,64.520594,652.810869,6.255840,19206.928518
73.200000,2,high_vibration,9.893365,64.348348,650.856889,6.274841,19182.688164
73.400000,2,high_vibration,10.190521,64.742421,648.363926,6.283769,19185.020874
73.600000,2,high_vibration,9.803253,64.617958,655.546603,6.339540,19209.474895
73.800000,2,high_vibration,10.232060,64.625936,652.884716,6.283615,19244.983172
74.000000,2,high_vibration,9.967841,64.605598,655.731530,6.310218,19126.642110
74.200000,2,high_vibration,9.814646,64.768152,650.135792,6.261909,19196.498764
74.400000,2,high_vibration,10.161085,64.976643,652.872897,6.328581,19218.750208
74.600000,2,high_vibration,10.169037,65.041157,651.641009,6.266878,19167.535979
74.800000,2,high_vibration,9.960921,64.675895,654.828637,6.255103,19247.136017
75.000000,2,high_vibration,9.983253,64.734987,647.196519,6.393106,19223.335570
75.200000,2,high_vibration,9.986441,65.063289,651.849728,6.234920,19235.641530
75.400000,2,high_vibration,10.294367,64.495985,654.464522,6.322753,19246.307331
75.600000,2,high_vibration,10.088055,64.763306,654.602059,6.191369,19262.634491
75.800000,2,high_vibration,9.848976,64.879829,651.867949,6.297179,19216.126368
76.000000,2,high_vibration,9.966963,64.731256,652.491010,6.276824,19276.093499
76.200000,2,high_vibration,10.067725,64.904150,649.872597,6.227202,19203.527703
76.400000,2,high_vibration,10.160113,65.059816,654.270557,6.295931,19102.024057
76.600000,2,high_vibration,10.308508,65.167219,653.087815,6.290719,19155.634613
76.800000,2,high_vibration,9.878339,65.362499,650.864189,6.236990,19229.067844
77.000000,2,high_vibration,10.300910,64.853309,651.965924,6.255943,19230.307757
77.200000,2,high_vibration,10.040881,65.091193,648.010218,6.355915,19195.513927
77.400000,2,high_vibration,10.217456,65.411646,646.938173,6.268961,19178.610760
77.600000,2,high_vibration,10.116079,64.943644,651.082654,6.255772,19215.567017
77.800000,2,high_vibration,10.176638,65.443989,654.018210,6.298013,19152.277359
78.000000,2,high_vibration,10.034877,65.515953,650.880807,6.273443,19185.921437
78.200000,2,high_vibration,10.251594,65.243474,654.445116,6.314253,19307.489958
78.400000,2,high_vibration,9.917135,65.037797,654.215403,6.345044,19197.257280
78.600000,2,high_vibration,10.284407,65.258377,653.584790,6.278626,19179.349818
78.800000,2,high_vibration,10.080088,65.177554,653.910147,6.309725,19197.069074
79.000000,2,high_vibration,10.266244,65.420404,650.323948,6.282994,19119.131262
79.200000,2,high_vibration,10.070687,65.153277,657.837370,6.255518,19280.913025
79.400000,2,high_vibration,10.171244,65.213628,652.274856,6.330988,19223.503253
79.600000,2,high_vibration,10.573634,65.319615,652.852945,6.225670,19244.084217
79.800000,2,high_vibration,10.288865,65.573631,651.058422,6.292525,19163.984676
80.000000,2,high_vibration,9.931772,65.372586,649.339712,6.270537,19243.727842
80.200000,2,high_vibration,9.909645,65.591706,649.176963,6.229242,19152.879708
80.400000,2,high_vibration,10.238724,65.513535,653.352796,6.243312,19240.056109
80.600000,2,high_vibration,10.143641,65.657963,652.353388,6.258678,19253.419059
80.800000,2,high_vibration,10.112463,65.575815,650.006205,6.375080,19218.055869
81.000000,2,high_vibration,9.962855,65.334328,654.890543,6.348239,19195.495766
81.200000,2,high_vibration,10.160615,65.669742,654.133070,6.310158,19135.874724
81.400000,2,high_vibration,9.978551,65.653507,656.343982,6.286973,19166.190896
81.600000,2,high_vibration,9.884640,65.342582,655.995972,6.204970,19238.687518
81.800000,2,high_vibration,10.221683,65.631389,655.818858,6.266072,19149.380547
82.000000,2,high_vibration,10.232655,65.615493,652.368906,6.274862,19259.315842
82.200000,2,high_vibration,10.059886,65.901214,651.753753,6.330779,19170.551415
82.400000,2,high_vibration,10.132836,65.642516,651.589070,6.227659,19236.538443
82.600000,2,high_vibration,9.948822,65.454852,652.069938,6.291871,19202.453468
82.800000,2,high_vibration,10.219703,65.688954,648.742783,6.278007,19211.130424
83.000000,2,high_vibration,10.390167,65.922076,654.614778,6.292449,19179.724921
83.200000,2,high_vibration,10.028985,65.767645,648.779847,6.320033,19177.190022
83.400000,2,high_vibration,10.153590,66.009359,651.272067,6.275011,19256.439153
83.600000,2,high_vibration,10.263547,65.666584,655.963610,6.237650,19143.358788
83.800000,2,high_vibration,10.202363,65.656566,657.259002,6.286304,19223.488090
84.000000,2,high_vibration,10.035506,65.601865,652.900003,6.298317,19182.143713
84.200000,2,high_vibration,10.366531,65.949176,652.092682,6.339235,19219.705240
84.400000,2,high_vibration,10.226169,65.549571,655.716382,6.303071,19221.835486
84.600000,2,high_vibration,10.231978,65.570259,652.363722,6.341361,19251.006075
84.800000,2,high_vibration,10.394350,65.918015,654.375479,6.271445,19072.697723
85.000000,2,high_vibration,9.992302,66.135994,654.114107,6.277895,19194.989717
85.200000,2,high_vibration,10.361275,66.035055,653.491119,6.241858,19265.276498
85.400000,2,high_vibration,10.197322,66.239689,653.732145,6.286196,19170.189718
85.600000,2,high_vibration,10.068891,66.013085,650.959226,6.250340,19175.172151
85.800000,2,high_vibration,10.137087,66.106003,654.285179,6.269839,19187.890055
86.000000,2,high_vibration,10.256537,65.863989,649.620087,6.254424,19234.662554
86.200000,2,high_vibration,9.989798,66.255796,652.570926,6.300902,19183.543398
86.400000,2,high_vibration,10.330669,66.491149,654.099777,6.344549,19217.290951
86.600000,2,high_vibration,10.192098,66.338615,655.256996,6.333541,19179.351416
86.800000,2,high_vibration,10.153851,65.940059,652.580639,6.268131,19231.113159
87.000000,2,high_vibration,10.323548,65.600638,650.700903,6.248464,19181.309402
87.200000,2,high_vibration,10.160593,65.978934,655.870130,6.282935,19255.214245
87.400000,2,high_vibration,10.166805,66.277678,651.609615,6.236768,19301.175873
87.600000,2,high_vibration,10.078202,65.973004,651.697760,6.256306,19206.646930
87.800000,2,high_vibration,10.360985,66.078079,657.293354,6.236090,19247.212508
88.000000,2,high_vibration,10.123200,65.637911,650.467977,6.313647,19204.413096
88.200000,2,high_vibration,10.143370,66.327921,657.245678,6.228511,19219.304002
88.400000,2,high_vibration,10.433186,66.557444,655.969427,6.254284,19122.444177
88.600000,2,high_vibration,10.092382,66.676496,656.118292,6.298684,19161.070384
88.800000,2,high_vibration,10.232941,66.236792,650.534288,6.250265,19248.021171
89.000000,2,high_vibration,9.971742,65.989655,654.635759,6.301026,19204.995449
89.200000,2,high_vibration,10.247411,65.746125,652.684355,6.261731,19193.943052
89.400000,2,high_vibration,10.063259,66.141651,652.020424,6.245200,19246.402068
89.600000,2,high_vibration,10.230802,66.224453,652.354395,6.293026,19271.741086
89.800000,2,high_vibration,10.158862,66.206083,650.611917,6.264801,19165.976032
90.000000,2,high_vibration,10.324469,66.354872,649.543742,6.337865,19222.394737
90.200000,2,high_vibration,10.237759,66.556096,653.454706,6.283349,19230.177723
90.400000,2,high_vibration,10.064016,66.303694,651.345557,6.324053,19152.692547
90.600000,2,high_vibration,10.185575,66.357652,653.846412,6.330322,19200.066744
90.800000,2,high_vibration,10.065156,66.406634,660.207734,6.246966,19252.295054
91.000000,2,high_vibration,10.344480,66.252525,652.473411,6.263101,19240.161667
91.200000,2,high_vibration,9.957732,66.243996,650.371311,6.226887,19189.715503
91.400000,2,high_vibration,10.291894,66.215138,653.254163,6.233728,19206.702154
91.600000,2,high_vibration,10.256433,66.508497,657.483398,6.313885,19178.061120
91.800000,2,high_vibration,9.949455,66.183139,654.040277,6.301996,19165.976257
92.000000,2,high_vibration,9.863038,66.500008,649.172907,6.274545,19154.088579
92.200000,2,high_vibration,10.335398,66.685540,655.262156,6.205384,19231.939221
92.400000,2,high_vibration,10.380668,66.431574,655.744889,6.226663,19153.420435
92.600000,2,high_vibration,10.168228,66.400720,650.306007,6.277061,19178.028525
92.800000,2,high_vibration,10.227261,66.734449,654.497596,6.240844,19142.375908
93.000000,2,high_vibration,10.045930,66.410705,652.752387,6.294639,19125.389620
93.200000,2,high_vibration,10.219329,66.261806,653.859172,6.193704,19151.066345
93.400000,2,high_vibration,10.360814,66.520129,652.840757,6.288910,19213.974620
93.600000,2,high_vibration,10.360755,66.406514,650.611720,6.273424,19173.810567
93.800000,2,high_vibration,10.243259,66.365554,649.275015,6.273584,19190.626442
94.000000,2,high_vibration,10.234890,66.800105,652.070948,6.223017,19219.442000
94.200000,2,high_vibration,10.065299,66.429702,653.978445,6.281441,19143.442890
94.400000,2,high_vibration,10.372466,66.931367,654.892464,6.281466,19336.633776
94.600000,2,high_vibration,10.368258,66.613119,652.932751,6.205046,19213.446606
94.800000,2,high_vibration,9.876924,66.633867,646.905665,6.267008,19185.878780
95.000000,2,high_vibration,10.397326,66.739919,657.649926,6.217043,19186.710068
95.200000,2,high_vibration,10.212326,66.803643,649.220274,6.335552,19248.468388
95.400000,2,high_vibration,10.303666,66.487964,654.180026,6.221227,19215.058890
95.600000,2,high_vibration,10.465660,65.965579,657.702086,6.304805,19168.042976
95.800000,2,high_vibration,10.156647,66.857889,659.838570,6.349452,19153.341167
96.000000,2,high_vibration,10.164359,66.811935,648.406724,6.180357,19235.626309
96.200000,2,high_vibration,10.139207,66.418889,650.803747,6.286732,19125.213299
96.400000,2,high_vibration,10.214079,67.057060,652.507555,6.211319,19182.880376
96.600000,2,high_vibration,10.199984,66.363368,657.609016,6.272129,19161.035211
96.800000,2,high_vibration,10.516554,66.826333,652.261732,6.264961,19195.056266
97.000000,2,high_vibration,10.245677,66.548788,655.245459,6.317215,19256.815055
97.200000,2,high_vibration,10.283017,66.638913,652.824326,6.340062,19186.546390
97.400000,2,high_vibration,10.306258,66.456638,653.589891,6.332239,19213.269453
97.600000,2,high_vibration,10.309014,66.463180,653.147585,6.284597,19178.989052
97.800000,2,high_vibration,10.343363,66.771554,655.748521,6.259467,19291.403891
98.000000,2,high_vibration,10.391412,66.790423,653.283721,6.310900,19129.327520
98.200000,2,high_vibration,10.310789,66.561965,651.954350,6.270427,19167.601346
98.400000,2,high_vibration,10.222178,66.484765,651.043113,6.294039,19106.876851
98.600000,2,high_vibration,10.199634,66.229348,653.755638,6.205026,19299.281278
98.800000,2,high_vibration,10.170985,66.773555,651.808632,6.230508,19250.787840
99.000000,2,high_vibration,10.187203,66.939535,654.074576,6.305593,19165.190312
99.200000,2,high_vibration,10.204876,66.474283,649.926824,6.341221,19268.227938
99.400000,2,high_vibration,10.116064,66.521032,653.353791,6.290289,19168.905103
99.600000,2,high_vibration,10.200171,67.053282,655.823551,6.281932,19216.799331
99.800000,2,high_vibration,10.254514,66.707817,655.447564,6.270852,19168.230295
100.000000,2,high_vibration,10.271057,66.751408,652.560265,6.225548,19227.420423
100.200000,2,high_vibration,10.233371,66.643613,657.571961,6.221293,19167.175250
100.400000,2,high_vibration,10.238090,66.875311,656.793272,6.275634,19110.477022
100.600000,2,high_vibration,10.231349,67.084132,660.723184,6.265923,19188.822797
100.800000,2,high_vibration,10.138398,66.837103,652.903545,6.321072,19195.914593
101.000000,2,high_vibration,10.057122,66.885885,651.979828,6.303014,19211.812900
101.200000,2,high_vibration,10.048083,67.226779,654.313619,6.237442,19127.219741
101.400000,2,high_vibration,10.018888,66.676411,657.474642,6.225554,19241.291307
101.600000,2,high_vibration,10.189054,67.195014,654.238676,6.293623,19137.056437
101.800000,2,high_vibration,10.091740,67.429255,653.576845,6.291284,19160.677417
102.000000,2,high_vibration,10.184391,67.182069,652.905143,6.256208,19215.828041
102.200000,2,high_vibration,10.460834,67.073897,654.507885,6.313921,19213.726307
102.400000,2,high_vibration,10.029602,66.740438,655.557011,6.223585,19204.062000
102.600000,2,high_vibration,10.217759,66.953664,653.543791,6.281899,19289.573726
102.800000,2,high_vibration,9.938689,67.224994,654.123912,6.254744,19176.937599
103.000000,2,high_vibration,10.048622,67.217520,651.807035,6.316650,19185.553014
103.200000,2,high_vibration,10.349355,67.064383,654.191905,6.299644,19189.118293
103.400000,2,high_vibration,10.382807,67.383635,655.386474,6.266115,19123.626088
103.600000,2,high_vibration,10.297712,66.316081,650.001816,6.279593,19177.438579
103.800000,2,high_vibration,10.018508,66.885704,659.140373,6.312326,19231.974707
104.000000,2,high_vibration,10.271598,67.234324,649.016422,6.248177,19143.918074
104.200000,2,high_vibration,10.353488,67.005972,650.707557,6.183008,19153.323646
104.400000,2,high_vibration,10.506378,67.132610,651.939627,6.313903,19231.652974
104.600000,2,high_vibration,10.234842,67.149593,647.720615,6.256391,19130.784551
104.800000,2,high_vibration,10.035642,67.268026,648.691109,6.276497,19113.568152
105.000000,2,high_vibration,10.166061,67.031419,655.988984,6.198051,19140.757420
105.200000,2,high_vibration,10.131451,67.185411,655.063951,6.296361,19062.833806
105.400000,2,high_vibration,10.353573,67.081014,652.354167,6.322376,19168.195998
105.600000,2,high_vibration,10.175299,67.031393,651.375327,6.214631,19130.610276
105.800000,2,high_vibration,10.326822,66.853963,651.567247,6.244919,19141.158103
106.000000,2,high_vibration,10.073432,67.265736,653.899752,6.190682,19204.529729
106.200000,2,high_vibration,10.079401,67.091960,660.163267,6.308923,19236.655834
106.400000,2,high_vibration,10.315560,66.907581,653.651471,6.326882,19207.596820
106.600000,2,high_vibration,10.374310,66.862707,654.896667,6.235182,19150.170353
106.800000,2,high_vibration,10.210017,67.148370,652.756715,6.394620,19140.579320
107.000000,2,high_vibration,10.184423,66.983864,653.277319,6.276301,19284.679305
107.200000,2,high_vibration,9.968009,66.981458,651.841596,6.243298,19246.242948
107.400000,2,high_vibration,10.086291,67.171808,652.351812,6.335639,19216.788138
107.600000,2,high_vibration,10.342988,67.052259,650.472623,6.237176,19225.943564
107.800000,2,high_vibration,10.198847,67.466423,656.093378,6.247471,19274.640227
108.000000,2,high_vibration,10.260970,67.034925,654.789459,6.301006,19219.128690
108.200000,2,high_vibration,10.177472,67.067367,654.601472,6.309399,19235.432772
108.400000,2,high_vibration,10.076531,67.148639,657.962123,6.248664,19162.927942
108.600000,2,high_vibration,10.138102,67.300906,656.963750,6.251864,19203.155077
108.800000,2,high_vibration,10.302981,66.988804,654.783101,6.236111,19195.849681
109.000000,2,high_vibration,9.985817,67.442750,647.346406,6.271094,19228.231509
109.200000,2,high_vibration,10.309118,67.561512,657.132306,6.315873,19092.390393
109.400000,2,high_vibration,10.460751,67.329254,655.382895,6.280776,19157.688350
109.600000,2,high_vibration,10.304481,66.907502,650.511013,6.247954,19135.827848
109.800000,2,high_vibration,10.278320,67.173703,656.618798,6.207081,19178.141272
110.000000,2,high_vibration,10.197038,67.025998,652.718508,6.249456,19221.414246
110.200000,2,high_vibration,10.307430,67.411113,652.880315,6.285154,19204.904358
110.400000,2,high_vibration,10.326877,67.424784,652.099917,6.287269,19218.188210
110.600000,2,high_vibration,10.461401,67.289675,650.878291,6.284183,19129.092027
110.800000,2,high_vibration,10.224370,67.354570,657.389453,6.264087,19205.704154
111.000000,2,high_vibration,10.550481,66.937913,649.479793,6.271741,19179.990037
111.200000,2,high_vibration,10.431506,67.266023,653.395729,6.226101,19197.835479
111.400000,2,high_vibration,10.240426,67.454553,654.303915,6.239884,19236.173074
111.600000,2,high_vibration,10.181889,67.402734,653.255767,6.240550,19185.255778
111.800000,2,high_vibration,10.409739,67.290255,656.031208,6.290099,19211.124934
112.000000,2,high_vibration,9.895418,67.370153,649.637299,6.260488,19125.537972
112.200000,2,high_vibration,10.402212,67.411875,653.567789,6.253316,19214.958584
112.400000,2,high_vibration,10.329046,67.317387,652.083035,6.283968,19206.783109
112.600000,2,high_vibration,10.148093,67.351258,654.511524,6.295634,19130.891394
112.800000,2,high_vibration,10.085660,67.265756,651.955187,6.320663,19270.786088
113.000000,2,high_vibration,10.092864,67.578299,654.331871,6.273346,19173.150496
113.200000,2,high_vibration,10.339778,67.477595,655.875936,6.248773,19213.508009
113.400000,2,high_vibration,10.208915,66.873785,650.287237,6.293480,19170.169500
113.600000,2,high_vibration,10.194259,67.377494,656.384976,6.259981,19143.734922
113.800000,2,high_vibration,10.051035,67.115270,653.156074,6.221578,19201.154630
114.000000,2,high_vibration,10.077436,67.143880,650.685251,6.282590,19161.863218
114.200000,2,high_vibration,10.431440,67.258903,654.445204,6.248265,19242.522353
114.400000,2,high_vibration,10.221923,67.405379,650.808275,6.281250,19200.488071
114.600000,2,high_vibration,10.029685,67.576480,647.319293,6.302402,19279.900722
114.800000,2,high_vibration,10.021546,67.592286,652.261613,6.269126,19170.722826
115.000000,2,high_vibration,10.467760,67.248120,657.837524,6.256751,19221.629172
115.200000,2,high_vibration,10.256802,67.427317,656.234800,6.249995,19231.132115
115.400000,2,high_vibration,10.165343,67.502989,654.857012,6.315351,19138.885266
115.600000,2,high_vibration,10.278405,67.506040,652.845998,6.331634,19204.194099
115.800000,2,high_vibration,10.273174,67.568229,650.532902,6.277915,19218.946019
116.000000,2,high_vibration,10.246241,67.293053,657.118942,6.238334,19267.946600
116.200000,2,high_vibration,9.943939,67.437325,652.088578,6.315921,19154.908574
116.400000,2,high_vibration,10.115514,67.833746,653.122087,6.285461,19182.757271
116.600000,2,high_vibration,10.125667,67.274781,649.674686,6.255642,19168.841339
116.800000,2,high_vibration,10.196665,67.357420,647.118441,6.245518,19217.507832
117.000000,2,high_vibration,10.166948,67.049170,648.254821,6.316331,19126.892666
117.200000,2,high_vibration,10.381354,67.386860,652.269841,6.236930,19175.584672
117.400000,2,high_vibration,10.176980,67.196749,656.424088,6.199865,19229.136721
117.600000,2,high_vibration,10.312542,67.327188,655.910744,6.256036,19233.970540
117.800000,2,high_vibration,10.294550,67.188220,656.449311,6.278025,19120.355012
118.000000,2,high_vibration,10.223370,67.479005,650.849487,6.331109,19027.469679
118.200000,2,high_vibration,10.417083,67.551267,654.820280,6.285672,19193.093232
118.400000,2,high_vibration,10.078224,67.399430,658.597286,6.289178,19194.177355
118.600000,2,high_vibration,10.289582,67.539729,657.464878,6.308761,19170.770494
118.800000,2,high_vibration,10.069154,67.312059,649.483810,6.291422,19240.622749
119.000000,2,high_vibration,10.050277,67.394633,653.695652,6.311415,19245.509510
119.200000,2,high_vibration,10.282741,67.151961,652.771933,6.265409,19131.263794
119.400000,2,high_vibration,10.113782,67.277903,655.907690,6.186120,19171.795596
119.600000,2,high_vibration,10.236056,67.720144,651.359808,6.270866,19252.547080
119.800000,2,high_vibration,10.375696,67.352333,657.132962,6.190764,19200.232756
120.000000,2,high_vibration,10.079625,67.314548,657.874165,6.210576,19211.862315
120.200000,2,high_vibration,10.030761,67.486514,651.654601,6.346516,19114.382290
120.400000,2,high_vibration,10.295475,67.463095,653.924606,6.317157,19084.919731
120.600000,2,high_vibration,10.318491,67.614713,656.900806,6.236097,19218.586473
120.800000,2,high_vibration,10.653788,67.563797,655.708734,6.326425,19181.056840
121.000000,2,high_vibration,10.495502,67.747422,656.023101,6.267794,19227.339762
121.200000,2,high_vibration,10.295802,67.422030,655.651237,6.307577,19181.343399
121.400000,2,high_vibration,10.291449,67.615793,652.589817,6.231741,19147.100167
121.600000,2,high_vibration,10.097966,67.401705,655.170355,6.237917,19119.322178
121.800000,2,high_vibration,10.250356,67.186642,655.125316,6.253447,19234.753292
122.000000,2,high_vibration,10.320955,67.165953,657.580861,6.321636,19229.955227
122.200000,2,high_vibration,10.144975,67.651375,651.403588,6.296305,19218.101148
122.400000,2,high_vibration,10.312779,67.639314,651.023506,6.314302,19166.668107
122.600000,2,high_vibration,10.106225,67.474078,651.997489,6.207531,19270.126415
122.800000,2,high_vibration,10.264792,67.425159,657.912245,6.260212,19160.339614
123.000000,2,high_vibration,10.225571,66.990829,657.254125,6.249960,19219.174459
123.200000,2,high_vibration,10.208882,67.345981,651.572720,6.226353,19180.801174
123.400000,2,high_vibration,10.262246,67.683501,654.654217,6.387273,19226.140820
123.600000,2,high_vibration,10.107001,67.557455,651.129584,6.268898,19191.153189
123.800000,2,high_vibration,10.169272,67.145483,655.027701,6.251364,19187.577572
124.000000,2,high_vibration,10.219358,67.421432,650.341508,6.234347,19240.287118
124.200000,2,high_vibration,10.213513,67.014345,657.309072,6.322847,19115.630512
124.400000,2,high_vibration,10.241752,67.769442,657.753773,6.227983,19209.714696
124.600000,2,high_vibration,10.184775,67.352675,648.089765,6.289845,19136.409566
124.800000,2,high_vibration,10.063761,66.996813,654.801055,6.247703,19170.451777
125.000000,2,high_vibration,10.378959,67.520303,654.114864,6.279569,19224.869398
125.200000,2,high_vibration,10.121077,67.247373,654.469359,6.296484,19168.814775
125.400000,2,high_vibration,10.244560,67.608422,655.238205,6.244575,19213.095004
125.600000,2,high_vibration,10.268441,67.660220,651.669561,6.281326,19183.100683
125.800000,2,high_vibration,10.156221,67.686057,653.237090,6.277840,19201.139560
126.000000,2,high_vibration,10.329275,67.276803,659.634681,6.244270,19245.713881
126.200000,2,high_vibration,10.138774,67.222964,654.627363,6.243859,19200.924438
126.400000,2,high_vibration,10.185506,67.312198,651.271321,6.307896,19124.513535
126.600000,2,high_vibration,10.251016,67.248672,656.298369,6.284243,19237.641452
126.800000,2,high_vibration,10.306775,67.685195,656.750134,6.289725,19185.943049
127.000000,2,high_vibration,10.249181,67.744989,652.025716,6.280652,19149.276850
127.200000,2,high_vibration,10.237264,67.183543,653.926764,6.276175,19182.006986
127.400000,2,high_vibration,10.165533,67.473783,651.331065,6.263492,19130.952482
127.600000,2,high_vibration,10.337370,67.506170,651.040383,6.283777,19220.538544
127.800000,2,high_vibration,10.044097,67.812369,654.724798,6.291817,19167.748450
128.000000,2,high_vibration,10.081683,67.753702,652.991914,6.263448,19238.321628
128.200000,2,high_vibration,10.107581,68.167648,652.711296,6.275915,19237.973595
128.400000,2,high_vibration,10.220798,67.402904,651.826727,6.277368,19222.228830
128.600000,2,high_vibration,10.119226,67.496566,652.700990,6.253257,19188.132219
128.800000,2,high_vibration,10.213322,67.541932,657.017472,6.267845,19160.416214
129.000000,2,high_vibration,10.078514,67.315924,656.886011,6.302657,19213.947249
129.200000,2,high_vibration,10.392224,67.202865,651.287659,6.235747,19227.147572
129.400000,2,high_vibration,9.834092,67.628294,656.264022,6.290079,19194.257437
129.600000,2,high_vibration,10.164204,67.405160,656.168947,6.254529,19161.155723
129.800000,2,high_vibration,10.150167,67.609182,655.442406,6.236733,19186.438016
130.000000,2,high_vibration,10.279407,67.132941,656.648224,6.306679,19234.532690
130.200000,2,high_vibration,10.243123,67.380874,654.102664,6.239416,19166.409055
130.400000,2,high_vibration,10.230098,67.707121,655.030976,6.277650,19174.260742
130.600000,2,high_vibration,10.487241,67.443591,650.684488,6.293570,19192.761393
130.800000,2,high_vibration,10.228194,67.610021,653.103575,6.276305,19178.449228
131.000000,2,high_vibration,10.215302,67.566440,654.236138,6.241218,19230.810384
131.200000,2,high_vibration,10.095347,67.245237,650.671130,6.320588,19222.405199
131.400000,2,high_vibration,10.165310,67.621218,653.617026,6.258482,19207.347357
131.600000,2,high_vibration,10.020787,67.366110,654.748722,6.276150,19255.075966
131.800000,2,high_vibration,10.223899,67.659925,652.825721,6.247132,19197.308064
132.000000,2,high_vibration,10.335662,67.534434,655.935041,6.264487,19167.495843
132.200000,2,high_vibration,10.304382,67.549447,651.467903,6.278013,19148.660677
132.400000,2,high_vibration,10.293033,67.797957,657.570222,6.210146,19201.449856
132.600000,2,high_vibration,10.103688,67.249591,650.782782,6.267796,19226.674068
132.800000,2,high_vibration,10.306121,67.793482,655.688498,6.252717,19142.318343
133.000000,2,high_vibration,9.985443,67.597387,648.030936,6.325843,19138.344419
133.200000,2,high_vibration,10.072907,67.556828,660.548197,6.205867,19296.049416
133.400000,2,high_vibration,10.335172,67.540966,655.823122,6.257965,19276.860345
133.600000,2,high_vibration,10.265983,67.303898,652.759076,6.284779,19168.935306
133.800000,2,high_vibration,10.392418,67.597280,656.197029,6.262955,19213.541421
134.000000,2,high_vibration,10.286596,67.599511,654.287838,6.269520,19241.069651
134.200000,2,high_vibration,10.204304,67.614582,654.068893,6.231854,19270.468406
134.400000,2,high_vibration,10.146095,67.596007,655.421563,6.197393,19193.054293
134.600000,2,high_vibration,10.253786,67.503206,656.845969,6.246566,19208.647579
134.800000,2,high_vibration,10.435430,67.404257,651.590034,6.329745,19176.788603
135.000000,2,high_vibration,10.226749,67.741583,655.060049,6.244157,19197.946926
135.200000,2,high_vibration,10.291858,67.374225,659.259523,6.207265,19168.001484
135.400000,2,high_vibration,10.253306,67.191846,651.555921,6.275972,19203.170231
135.600000,2,high_vibration,10.151056,67.755077,656.942195,6.258268,19194.273578
135.800000,2,high_vibration,9.832397,67.555009,655.607641,6.283782,19176.631352
136.000000,2,high_vibration,10.316846,67.389670,654.887851,6.262484,19148.049951
136.200000,2,high_vibration,10.341984,67.514979,651.865816,6.333362,19077.123926
136.400000,2,high_vibration,10.413927,67.340623,651.767120,6.321509,19221.954936
136.600000,2,high_vibration,10.087205,67.350558,653.390325,6.289051,19113.244062
136.800000,2,high_vibration,10.449235,67.505558,655.685320,6.337782,19133.726068
137.000000,2,high_vibration,10.183723,67.720881,655.284517,6.333626,19105.437225
137.200000,2,high_vibration,10.204196,67.527423,652.461084,6.257067,19168.998954
137.400000,2,high_vibration,10.257596,67.331493,653.274020,6.159213,19209.635420
137.600000,2,high_vibration,10.378209,67.322631,655.611859,6.268561,19225.222356
137.800000,2,high_vibration,10.226740,67.343868,649.184807,6.249397,19200.608561
138.000000,2,high_vibration,10.461494,67.742296,649.561071,6.274046,19211.597133
138.200000,2,high_vibration,10.437615,67.873686,647.109606,6.277623,19229.221568
138.400000,2,high_vibration,10.249829,67.883215,655.875861,6.274733,19228.195140
138.600000,2,high_vibration,10.272791,67.421360,652.134814,6.263003,19216.005202
138.800000,2,high_vibration,9.994682,68.051693,651.698148,6.333647,19246.647156
139.000000,2,high_vibration,10.373741,67.612961,653.419367,6.306336,19227.064322
139.200000,2,high_vibration,10.078661,67.472985,655.465774,6.247396,19219.268249
139.400000,2,high_vibration,9.833975,67.764608,651.243394,6.250516,19159.961990
139.600000,2,high_vibration,10.248998,67.877493,652.846911,6.346040,19248.653278
139.800000,2,high_vibration,9.980601,67.713847,650.544611,6.203725,19189.749142
140.000000,2,high_vibration,10.011879,67.528650,651.720342,6.276948,19174.058971
140.200000,2,high_vibration,10.472505,67.533319,653.295472,6.259200,19214.576985
140.400000,2,high_vibration,10.119495,67.189703,655.253441,6.338310,19139.972525
140.600000,2,high_vibration,10.257597,67.830474,648.933752,6.207378,19106.272441
140.800000,2,high_vibration,10.506950,67.885767,649.102787,6.219111,19170.137177
141.000000,2,high_vibration,10.387176,67.487347,657.780356,6.318644,19254.253704
141.200000,2,high_vibration,10.348520,67.290878,649.464829,6.211264,19210.122222
141.400000,2,high_vibration,9.969435,67.848859,649.371174,6.297483,19187.711452
141.600000,2,high_vibration,10.275581,67.692923,657.714219,6.265235,19248.703038
141.800000,2,high_vibration,10.166920,67.734251,654.236267,6.272851,19261.548124
142.000000,2,high_vibration,10.218864,67.329490,654.634100,6.311620,19188.626475
142.200000,2,high_vibration,10.115959,67.462661,657.188624,6.300342,19209.387392
142.400000,2,high_vibration,10.253894,68.125387,653.664470,6.269590,19208.671479
142.600000,2,high_vibration,10.152631,67.660967,657.205501,6.285487,19110.241157
142.800000,2,high_vibration,10.198444,67.726884,659.619569,6.238839,19186.954485
